id,history_item,visit_time,title,load_successful,http_non_get,synthesized,redirect_source,redirect_destination,origin,generation,attributes,score
25781,15395,2023-02-09 14:38:53.034672,Traductor de Google,1,0,0,,,0,7198,1,0
25782,15396,2023-02-09 14:38:54.571678,Traductor de Google,1,0,0,,,0,7198,1,0
25783,15397,2023-02-09 17:15:10.219294,,1,0,0,,25784.0,0,7198,0,100
25784,15398,2023-02-09 17:15:10.220398,danielkikos - Twitch,1,0,0,25783.0,,0,7198,0,100
25785,15398,2023-02-09 17:15:10.884922,danielkikos - Twitch,1,0,0,,,0,7198,3,0
25786,15399,2023-02-09 17:15:11.066489,danielkikos - Twitch,1,0,0,,,0,7198,1,0
25787,14753,2023-02-11 07:40:24.586751,olga camargo opiniones - Buscar con Google,1,0,0,,,0,7198,0,100
25788,14753,2023-02-11 07:40:25.518421,olga camargo opiniones - Buscar con Google,1,0,0,,,0,7198,3,0
25789,14754,2023-02-11 07:40:28.036727,olga camargo opiniones - Buscar con Google,1,0,0,,,0,7198,1,0
25790,14755,2023-02-11 07:40:29.142565,olga camargo opiniones - Buscar con Google,1,0,0,,,0,7198,1,0
25791,14755,2023-02-11 07:41:33.267867,olga camargo opiniones - Buscar con Google,1,0,0,,,0,7199,5,0
25792,14755,2023-02-11 07:41:53.271757,olga camargo opiniones - Buscar con Google,1,0,0,,,0,7199,3,0
25793,15400,2023-02-12 21:37:52.605313,normas en andorra - Buscar con Google,1,0,0,,,0,7201,0,100
25794,15400,2023-02-12 21:37:52.972049,normas en andorra - Buscar con Google,1,0,0,,,0,7201,3,0
25795,15401,2023-02-12 21:38:00.532606,Seguridad y otros aspectos,1,0,0,,,0,7201,0,100
25796,15402,2023-02-12 21:40:04.140059,Recomendaciones de viaje,1,0,0,,,0,7201,0,100
25797,15403,2023-02-12 21:40:12.496684,normas en andorra - Buscar con Google,1,0,0,,,0,7203,0,100
25798,15404,2023-02-12 22:50:21.834696,haet - Buscar con Google,1,0,0,,,0,7203,0,100
25799,15404,2023-02-12 22:50:22.359392,haet - Buscar con Google,1,0,0,,,0,7203,3,0
25800,15405,2023-02-12 22:50:24.888179,heat - Buscar con Google,1,0,0,,,0,7203,0,100
25801,15405,2023-02-12 22:50:25.618594,heat - Buscar con Google,1,0,0,,,0,7203,3,0
25802,15406,2023-02-13 16:16:04.171635,hospital quirónsalud barcelona - Buscar con Google,1,0,0,,,0,7205,0,100
25803,15406,2023-02-13 16:16:04.934120,hospital quirónsalud barcelona - Buscar con Google,1,0,0,,,0,7205,3,0
25804,15407,2023-02-13 16:16:05.889576,hospital quirónsalud barcelona - Buscar con Google,1,0,0,,,0,7205,1,0
25805,15408,2023-02-13 16:16:06.790854,hospital quirónsalud barcelona - Buscar con Google,1,0,0,,,0,7205,1,0
25806,15409,2023-02-13 16:16:16.858612,hospital quirónsalud barcelona - Buscar con Google,1,0,0,,,0,7205,1,0
25807,15409,2023-02-13 18:22:50.634220,hospital quirónsalud barcelona - Buscar con Google,1,0,0,,,0,7206,0,100
25808,15410,2023-02-13 18:22:58.741855,pas polinya - Buscar con Google,1,0,0,,,0,7206,0,100
25809,15410,2023-02-13 18:22:59.311257,pas polinya - Buscar con Google,1,0,0,,,0,7206,3,0
25810,15411,2023-02-13 21:20:58.720527,parking can robert la lol - Buscar con Google,1,0,0,,,0,7206,0,100
25811,15411,2023-02-13 21:20:59.851435,parking can robert la lol - Buscar con Google,1,0,0,,,0,7207,3,0
25812,15412,2023-02-13 21:21:02.341338,parking can robert la lol - Buscar con Google,1,0,0,,,0,7207,1,0
25813,15411,2023-02-13 21:21:03.304096,parking can robert la lol - Buscar con Google,1,0,0,,,0,7207,3,0
25814,15413,2023-02-13 21:21:03.487398,parking can robert la mola - Buscar con Google,1,0,0,,,0,7207,0,100
25815,15413,2023-02-13 21:21:04.263597,parking can robert la mola - Buscar con Google,1,0,0,,,0,7207,3,0
25816,15414,2023-02-13 21:21:05.539057,parking can robert la mola - Buscar con Google,1,0,0,,,0,7207,1,0
25817,15413,2023-02-13 21:21:10.942767,parking can robert la mola - Buscar con Google,1,0,0,,,0,7207,2,0
25818,15197,2023-02-13 22:49:01.996658,la isla de las tentaciones 6 - Buscar con Google,1,0,0,,,0,7208,0,100
25819,15197,2023-02-13 22:49:02.616867,la isla de las tentaciones 6 - Buscar con Google,1,0,0,,,0,7208,3,0
25820,15415,2023-02-13 22:49:06.609250,"La isla de las tentaciones, en directo: las chicas se enfrentan a la hoguera",1,0,0,,,0,7254,0,100
25821,15416,2023-02-14 14:10:25.378021,Chai Indian Cuisine – Autentica Comida Tradicional India,1,0,0,,,0,7260,0,100
25822,15417,2023-02-14 14:20:19.794038,Sabadell – Chai Indian Cuisine,1,0,0,,,0,7264,0,100
25823,15418,2023-02-14 14:21:10.659912,Sabadell – Chai Indian Cuisine,1,0,0,,,0,7264,1,0
25824,15419,2023-02-14 15:02:46.047944,tortas de avena y huevo - Buscar con Google,1,0,0,,,0,7269,0,100
25825,15419,2023-02-14 15:02:46.666877,tortas de avena y huevo - Buscar con Google,1,0,0,,,0,7269,3,0
25826,15420,2023-02-14 15:04:24.032597,Tortitas de avena. Receta fácil para el desayuno - Todos a comer,1,0,0,,,0,7270,0,100
25827,15421,2023-02-14 15:05:07.836802,Tortitas de avena (4 recetas fáciles y muy saludables) - PequeRecetas,1,0,0,,,0,7270,0,100
25828,15421,2023-02-14 15:05:10.678560,Tortitas de avena (4 recetas fáciles y muy saludables) - PequeRecetas,1,0,0,,,0,7270,3,0
25829,15421,2023-02-14 15:05:20.693625,Tortitas de avena (4 recetas fáciles y muy saludables) - PequeRecetas,1,0,0,,,0,7270,3,0
25830,15421,2023-02-14 15:05:20.722822,Tortitas de avena (4 recetas fáciles y muy saludables) - PequeRecetas,1,0,0,,,0,7270,3,0
25831,15422,2023-02-14 15:05:39.743232,Tortitas de avena (4 recetas fáciles y muy saludables) - PequeRecetas,1,0,0,,,0,7270,1,0
25832,15421,2023-02-14 15:06:39.860327,Tortitas de avena (4 recetas fáciles y muy saludables) - PequeRecetas,1,0,0,,,0,7270,4,25
25833,15423,2023-02-14 15:07:06.766077,Tortitas de avena ¡fáciles y saludables! | Cocina Abierta,1,0,0,,,0,7270,0,100
25834,15423,2023-02-14 15:07:10.038917,Tortitas de avena ¡fáciles y saludables! | Cocina Abierta,1,0,0,,,0,7270,3,0
25835,15423,2023-02-14 15:07:20.061429,Tortitas de avena ¡fáciles y saludables! | Cocina Abierta,1,0,0,,,0,7270,3,0
25836,15423,2023-02-14 15:07:20.103148,Tortitas de avena ¡fáciles y saludables! | Cocina Abierta,1,0,0,,,0,7270,3,0
25837,15424,2023-02-14 15:08:02.903782,Porridge o gachas de avena: qué es y cómo se prepara - Hogarmania,1,0,0,,,0,7270,0,100
25838,14830,2023-02-14 15:48:57.202033,Instituto del Pelo Vila-Rovira Barcelona. Técnica FUE y FUSS,1,0,0,,,0,7271,0,100
25839,15425,2023-02-14 15:49:35.766781,sitios pra cenar - Buscar con Google,1,0,0,,,0,7272,0,100
25840,15425,2023-02-14 15:49:37.052385,sitios pra cenar - Buscar con Google,1,0,0,,,0,7272,3,0
25841,15426,2023-02-14 15:49:40.197824,sitios pra cenar - Buscar con Google,1,0,0,,,0,7272,1,0
25842,15425,2023-02-14 15:49:42.753906,sitios pra cenar - Buscar con Google,1,0,0,,,0,7272,3,0
25843,15427,2023-02-14 15:49:42.956908,sitios pra cenar sabadell - Buscar con Google,1,0,0,,,0,7272,0,100
25844,15427,2023-02-14 15:49:43.735181,sitios pra cenar sabadell - Buscar con Google,1,0,0,,,0,7272,3,0
25845,15428,2023-02-14 15:50:04.391779,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,0,100
25846,15428,2023-02-14 15:50:05.069847,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,3,0
25847,15429,2023-02-14 15:50:15.753851,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,1,0
25848,15430,2023-02-14 15:50:34.382551,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,1,0
25849,15431,2023-02-14 15:50:34.864840,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,1,0
25850,15429,2023-02-14 15:50:35.727108,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,2,0
25851,15432,2023-02-14 15:51:14.268837,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,1,0
25852,15429,2023-02-14 15:51:15.226076,Restaurantes Sabadell baratos - Buscar con Google,1,0,0,,,0,7272,2,0
25853,15433,2023-02-14 16:09:48.652762,carnaval en playa de aro - Buscar con Google,1,0,0,,,0,7273,0,100
25854,15433,2023-02-14 16:09:49.097331,carnaval en playa de aro - Buscar con Google,1,0,0,,,0,7273,3,0
25855,15434,2023-02-14 16:09:51.042084,Carnaval · Platja d'Aro,1,0,0,,,0,7273,0,100
25856,15435,2023-02-14 16:43:04.602695,charco azul chulilla - Buscar con Google,1,0,0,,,0,7274,0,100
25857,15435,2023-02-14 16:43:05.554210,charco azul chulilla - Buscar con Google,1,0,0,,,0,7274,3,0
25858,15436,2023-02-14 16:43:14.191114,"El Charco Azul de Chulilla, el tesoro escondido del Turia (Valencia)",1,0,0,,,0,7274,0,100
25859,15437,2023-02-14 16:44:15.680112,Como llegar al Charco Azul Chulilla - Buscar con Google,1,0,0,,,0,7274,0,100
25860,15437,2023-02-14 16:44:16.196978,Como llegar al Charco Azul Chulilla - Buscar con Google,1,0,0,,,0,7274,3,0
25861,15438,2023-02-14 16:44:16.475550,Como llegar al Charco Azul Chulilla - Buscar con Google,1,0,0,,,0,7274,1,0
25862,15435,2023-02-14 17:41:03.351624,charco azul chulilla - Buscar con Google,1,0,0,,,0,7276,8,60
25863,15439,2023-02-14 19:15:11.025908,lkollo sabadell - Buscar con Google,1,0,0,,,0,7276,0,100
25864,15439,2023-02-14 19:15:11.611189,lkollo sabadell - Buscar con Google,1,0,0,,,0,7276,3,0
25865,15440,2023-02-14 19:15:14.219964,lkollo sabadell - Buscar con Google,1,0,0,,,0,7276,1,0
25866,15441,2023-02-14 19:15:14.920665,lkollo sabadell - Buscar con Google,1,0,0,,,0,7276,1,0
25867,15442,2023-02-14 19:15:24.488245,lkollo sabadell - Buscar con Google,1,0,0,,,0,7276,1,0
25868,15443,2023-02-14 19:15:25.363272,lkollo sabadell - Buscar con Google,1,0,0,,,0,7277,1,0
25869,15443,2023-02-14 20:10:11.172614,lkollo sabadell - Buscar con Google,1,0,0,,,0,7277,8,60
25870,15444,2023-02-14 20:34:17.858421,,1,0,0,,25871.0,0,7277,0,100
25871,15445,2023-02-14 20:34:17.860729,Nike Unite Parc Vall: Google Local,1,0,0,25870.0,,0,7277,0,100
25872,15445,2023-02-14 21:12:35.710386,Nike Unite Parc Vall: Google Local,1,0,0,,,0,7277,9,0
25873,15445,2023-02-14 21:12:36.216230,Nike Unite Parc Vall: Google Local,1,0,0,,,0,7277,2,0
25874,15446,2023-02-14 21:12:36.818936,Nike Unite Parc Vall: Google Local,1,0,0,,,0,7277,1,0
25875,15447,2023-02-14 21:37:22.726070,ravioli de pekotino - Buscar con Google,1,0,0,,,0,7277,0,100
25876,15447,2023-02-14 21:37:23.532089,ravioli de pekotino - Buscar con Google,1,0,0,,,0,7277,3,0
25877,15448,2023-02-14 21:37:51.413056,ravioli de pekotino - Buscar con Google,1,0,0,,,0,7277,1,0
25878,15447,2023-02-14 21:38:38.579693,ravioli de pekotino - Buscar con Google,1,0,0,,,0,7278,5,0
25879,15449,2023-02-14 21:38:38.899978,ravioli napolitana - Buscar con Google,1,0,0,,,0,7278,0,100
25880,15449,2023-02-14 21:38:39.655412,ravioli napolitana - Buscar con Google,1,0,0,,,0,7278,3,0
25881,15450,2023-02-14 21:38:49.952962,ravioli napolitana - Buscar con Google,1,0,0,,,0,7278,1,0
25882,15449,2023-02-14 21:38:55.109207,ravioli napolitana - Buscar con Google,1,0,0,,,0,7278,3,0
25883,15451,2023-02-14 21:38:55.336796,ravioli alla panna - Buscar con Google,1,0,0,,,0,7278,0,100
25884,15451,2023-02-14 21:38:55.794823,ravioli alla panna - Buscar con Google,1,0,0,,,0,7278,3,0
25885,15451,2023-02-15 01:49:26.646382,ravioli alla panna - Buscar con Google,1,0,0,,,0,7279,0,100
25886,15451,2023-02-15 12:07:20.320075,Fallo en la página web,0,0,0,,,0,7279,0,100
25887,15452,2023-02-15 12:07:27.238853,berska - Buscar con Google,1,0,0,,,0,7279,0,100
25888,15452,2023-02-15 12:07:27.979136,berska - Buscar con Google,1,0,0,,,0,7279,3,0
25889,15453,2023-02-15 12:08:58.502306,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,0,100
25890,15453,2023-02-15 12:09:00.374091,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25891,15453,2023-02-15 12:09:00.565601,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25892,15453,2023-02-15 12:09:05.288845,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25893,15454,2023-02-15 12:09:55.885268,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,1,0
25894,15454,2023-02-15 12:09:55.935106,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25895,15454,2023-02-15 12:10:02.314297,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25896,15455,2023-02-15 12:10:05.461663,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,1,0
25897,15455,2023-02-15 12:10:05.524840,Buscador | Bershka,1,0,0,,,0,7279,3,0
25898,15455,2023-02-15 12:10:49.085325,Buscador | Bershka,1,0,0,,,0,7279,3,0
25899,15456,2023-02-15 12:10:57.877891,Buscador | Bershka,1,0,0,,,0,7279,1,0
25900,15456,2023-02-15 12:10:57.962722,Buscador | Bershka,1,0,0,,,0,7279,3,0
25901,15455,2023-02-15 12:11:13.898799,Buscador | Bershka,1,0,0,,,0,7279,2,0
25902,15455,2023-02-15 12:11:13.969591,Buscador | Bershka,1,0,0,,,0,7279,3,0
25903,15454,2023-02-15 12:11:16.985823,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,5,0
25904,15454,2023-02-15 12:11:18.489369,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25905,15457,2023-02-15 12:11:24.871228,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,1,0
25906,15457,2023-02-15 12:11:24.927733,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,3,0
25907,15458,2023-02-15 12:11:35.510584,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,1,0
25908,15458,2023-02-15 12:11:35.567811,Rebajas - Mujer | Bershka,1,0,0,,,0,7279,3,0
25909,15459,2023-02-15 12:11:50.724514,Rebajas - Mujer | Bershka,1,0,0,,,0,7279,1,0
25910,15459,2023-02-15 12:11:50.911971,Botines plataforma XL con elásticos - Rebajas - Mujer | Bershka,1,0,0,,,0,7279,3,0
25911,15458,2023-02-15 12:12:12.707999,Botines plataforma XL con elásticos - Rebajas - Mujer | Bershka,1,0,0,,,0,7279,2,0
25912,15458,2023-02-15 12:12:12.823322,Rebajas - Mujer | Bershka,1,0,0,,,0,7279,3,0
25913,15458,2023-02-15 12:55:52.657634,Rebajas - Mujer | Bershka,1,0,0,,,0,7279,9,0
25914,15458,2023-02-15 12:55:54.146927,Rebajas - Mujer | Bershka,1,0,0,,,0,7279,2,0
25915,15453,2023-02-15 12:55:55.096086,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,9,0
25916,15453,2023-02-15 12:56:12.144025,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25917,15453,2023-02-15 12:56:12.165730,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,3,0
25918,15457,2023-02-15 12:56:19.583911,Rebajas en Ropa de Mujer | Bershka España Mujer:,1,0,0,,,0,7279,9,0
25919,15457,2023-02-15 12:56:19.641758,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,3,0
25920,15460,2023-02-15 12:56:23.821499,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,1,0
25921,15460,2023-02-15 12:56:23.893557,Bershka Wishlist | Bershka,1,0,0,,,0,7279,3,0
25922,15457,2023-02-15 12:56:27.577172,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,2,0
25923,15457,2023-02-15 12:56:38.500937,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,3,0
25924,15457,2023-02-15 12:56:38.587309,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,3,0
25925,15457,2023-02-15 12:56:44.734192,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,3,0
25926,15461,2023-02-15 12:56:50.771527,"Ropa, Zapatos y Accessorios de Mujer | Bershka España",1,0,0,,,0,7279,1,0
25927,15461,2023-02-15 12:56:50.826542,Buscador | Bershka,1,0,0,,,0,7279,3,0
25928,15462,2023-02-15 12:58:44.368235,farmacia can deu - Buscar con Google,1,0,0,,,0,7279,0,100
25929,15462,2023-02-15 12:58:45.354840,farmacia can deu - Buscar con Google,1,0,0,,,0,7279,3,0
25930,15463,2023-02-15 12:58:47.243364,farmacia can deu - Buscar con Google,1,0,0,,,0,7279,1,0
25931,15464,2023-02-15 12:58:47.994191,farmacia can deu - Buscar con Google,1,0,0,,,0,7279,1,0
25932,15465,2023-02-15 12:58:54.494467,farmacia can deu - Buscar con Google,1,0,0,,,0,7279,1,0
25933,15466,2023-02-15 22:10:47.680887,seat leon azul - Buscar con Google,1,0,0,,,0,7281,0,100
25934,15466,2023-02-15 22:10:48.438856,seat leon azul - Buscar con Google,1,0,0,,,0,7281,3,0
25935,15467,2023-02-15 22:10:56.064912,Seat leon azul de segunda mano y ocasión | Milanuncios,1,0,0,,,0,7281,0,100
25936,15468,2023-02-15 22:11:01.577183,Milanuncios - Seat - León,1,0,0,,,0,7281,1,0
25937,15467,2023-02-15 22:12:39.300033,Seat leon azul de segunda mano y ocasión | Milanuncios,1,0,0,,,0,7281,4,25
25938,15469,2023-02-15 22:12:57.251358,728 Seat León de segunda mano de color azul - Trovit,1,0,0,,,0,7281,0,100
25939,15470,2023-02-15 22:13:28.164479,kilometro cero - Buscar con Google,1,0,0,,,0,7281,0,100
25940,15470,2023-02-15 22:13:29.040796,kilometro cero - Buscar con Google,1,0,0,,,0,7281,3,0
25941,15471,2023-02-15 22:13:31.424159,,1,0,0,,25942.0,0,7281,0,100
25942,15472,2023-02-15 22:13:31.424643,Clicars - Compra tu coche de Buena Mano sin moverte de casa. | Clicars.com,1,0,0,25941.0,,0,7281,0,100
25943,15473,2023-02-15 22:13:38.003543,Coches de Segunda Mano y Ocasión | Clicars.com,1,0,0,,,0,7281,0,100
25944,15474,2023-02-15 22:13:44.048169,Coches de Segunda Mano y Ocasión | Clicars.com,1,0,0,,,0,7281,1,0
25945,15475,2023-02-15 22:13:57.644290,Coches de Segunda Mano y Ocasión | Clicars.com,1,0,0,,,0,7281,1,0
25946,15476,2023-02-15 22:14:10.758307,Coches de Segunda Mano y Ocasión | Clicars.com,1,0,0,,,0,7281,1,0
25947,15477,2023-02-15 22:14:21.700514,Coches de Segunda Mano y Ocasión | Clicars.com,1,0,0,,,0,7281,1,0
25948,15478,2023-02-15 22:16:29.455203,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,0,100
25949,15479,2023-02-15 22:16:35.198320,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,1,0
25950,15480,2023-02-15 22:16:36.915945,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,1,0
25951,15481,2023-02-15 22:16:38.484224,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,1,0
25952,15482,2023-02-15 22:16:41.284459,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,1,0
25953,15483,2023-02-15 22:16:43.666858,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,1,0
25954,15484,2023-02-15 22:16:46.318081,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,1,0
25955,15478,2023-02-15 22:16:47.429981,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,3,0
25956,15478,2023-02-16 09:07:11.856829,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,0,100
25957,15485,2023-02-16 09:07:17.814249,cómo se dice legañas o lagañas - Buscar con Google,1,0,0,,,0,7281,0,100
25958,15485,2023-02-16 09:07:18.718993,cómo se dice legañas o lagañas - Buscar con Google,1,0,0,,,0,7281,3,0
25959,15478,2023-02-16 09:07:39.908701,Kia Rio Gasolina 1.0 T-GDi 74kW (100CV) Concept | Clicars.com,1,0,0,,,0,7281,2,0
25960,15486,2023-02-16 09:33:15.840430,,1,0,0,,25961.0,0,7281,0,100
25961,15487,2023-02-16 09:33:15.846885,Prima di continuare sul Motore di Ricerca Google Search,1,0,0,25960.0,,0,7281,0,100
25962,15487,2023-02-16 09:33:16.563461,Prima di continuare sul Motore di Ricerca Google Search,1,0,0,,,0,7281,3,0
25963,15488,2023-02-16 09:33:20.334382,Reindirizzamento,1,0,0,,,0,7281,0,100
25964,15489,2023-02-16 09:33:20.909205,,1,1,0,,25965.0,0,7281,0,100
25965,15490,2023-02-16 09:33:20.909536,Panperfocaccia - Google+ Local,1,0,0,25964.0,,0,7281,0,100
25966,15490,2023-02-16 09:33:22.310649,Panperfocaccia - Google+ Local,1,1,0,,,0,7281,3,0
25967,15491,2023-02-16 09:33:23.680531,Panperfocaccia - Google+ Local,1,1,0,,,0,7281,1,0
25968,15488,2023-02-16 09:33:36.604039,Reindirizzamento,1,0,0,,,0,7281,2,0
25969,15489,2023-02-16 09:33:37.154477,,1,1,0,,25970.0,0,7281,2,0
25970,15490,2023-02-16 09:33:37.154668,Panperfocaccia - Google+ Local,1,0,0,25969.0,,0,7281,0,100
25971,15490,2023-02-16 09:33:37.880070,Panperfocaccia - Google+ Local,1,1,0,,,0,7281,3,0
25972,15491,2023-02-16 09:33:38.343711,Panperfocaccia - Google+ Local,1,1,0,,,0,7281,3,0
25973,15492,2023-02-16 09:33:42.367224,,1,0,0,,25974.0,0,7281,0,100
25974,15493,2023-02-16 09:33:42.372987,Kipling Restaurant & Wines - Google+ Local,1,0,0,25973.0,,0,7281,0,100
25975,15493,2023-02-16 09:33:43.134146,Kipling Restaurant & Wines - Google+ Local,1,0,0,,,0,7281,3,0
25976,15494,2023-02-16 09:33:43.914651,Kipling Restaurant & Wines - Google+ Local,1,0,0,,,0,7281,1,0
25977,15495,2023-02-16 09:34:15.362002,,1,0,0,,25978.0,0,7281,0,100
25978,15496,2023-02-16 09:34:15.367810,Tre da Tre - Google+ Local,1,0,0,25977.0,,0,7281,0,100
25979,15496,2023-02-16 09:34:15.880093,Tre da Tre - Google+ Local,1,0,0,,,0,7281,3,0
25980,15497,2023-02-16 09:34:16.426745,Tre da Tre - Google+ Local,1,0,0,,,0,7281,1,0
25981,15498,2023-02-16 11:07:28.652609,,0,0,0,,25982.0,0,7282,0,100
25982,15499,2023-02-16 11:07:28.653327,,1,0,0,25981.0,,0,7282,0,100
25983,15499,2023-02-16 11:44:31.944534,,0,0,0,,,0,7282,8,60
25984,15500,2023-02-16 11:44:37.952634,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7282,0,100
25985,15500,2023-02-16 11:44:38.934749,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7282,3,0
25986,15501,2023-02-16 11:44:48.741391,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7282,1,0
25987,15502,2023-02-16 11:44:49.230665,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7282,1,0
25988,15503,2023-02-16 12:03:27.157051,zona azul en andorra - Buscar con Google,1,0,0,,,0,7285,0,100
25989,15503,2023-02-16 12:03:28.091811,zona azul en andorra - Buscar con Google,1,0,0,,,0,7285,3,0
25990,15504,2023-02-16 12:03:48.516710,Aparcar en Andorra - GRATIS: Foro de Andorra la Vella en Tripadvisor,1,0,0,,,0,7285,0,100
25991,15504,2023-02-16 12:03:50.239569,Aparcar en Andorra - GRATIS: Foro de Andorra la Vella en Tripadvisor,1,0,0,,,0,7285,3,0
25992,15505,2023-02-16 12:10:15.895459,"Parking Zona Azul de La Massana, Andorra.",1,0,0,,,0,7286,0,100
25993,15506,2023-02-16 12:10:42.215021,▷ Aparca con APP en Zona Azul de Andorra,1,0,0,,,0,7286,0,100
25994,15507,2023-02-16 12:11:34.812931,Aparcar en Andorra - GRATIS: Foro de Andorra la Vella en Tripadvisor,1,0,0,,,0,7286,0,100
25995,15507,2023-02-16 12:11:35.468561,Aparcar en Andorra - GRATIS: Foro de Andorra la Vella en Tripadvisor,1,0,0,,,0,7286,3,0
25996,15508,2023-02-16 12:11:45.098919,▷ Zona Azul Andorra ☆ GUIA 2023,1,0,0,,,0,7286,0,100
25997,15500,2023-02-16 12:33:05.705303,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7288,8,60
25998,15500,2023-02-16 12:33:06.502354,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7288,3,0
25999,15501,2023-02-16 12:33:13.737566,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7288,9,0
26000,15502,2023-02-16 12:33:14.406600,centro comerial andorra la vella - Buscar con Google,1,0,0,,,0,7289,9,0
26001,15509,2023-02-16 17:19:23.133246,normas de caldea andorra - Buscar con Google,1,0,0,,,0,7289,0,100
26002,15509,2023-02-16 17:19:23.687223,normas de caldea andorra - Buscar con Google,1,0,0,,,0,7289,3,0
26003,15510,2023-02-16 17:19:40.920378,Condiciones generales de reserva Caldea,1,0,0,,,0,7289,0,100
26004,15511,2023-02-17 14:54:22.677502,Hotel Estival Park Resort****Sup | Tarragona | Web Oficial,1,0,0,,,0,7291,0,100
26005,15512,2023-02-17 14:54:49.147630,Habitaciones y apartamentos | Estival Park Resort | Web Oficial,1,0,0,,,0,7291,0,100
26006,15513,2023-02-17 14:55:21.377499,Ofertas | Estival Park**** | Tarragona | Web Oficial,1,0,0,,,0,7292,0,100
26007,15514,2023-02-17 14:57:44.334240,,1,1,0,,26008.0,0,7292,0,100
26008,15515,2023-02-17 14:57:44.335356,Oassium | Tarragona | Web Oficial,1,0,0,26007.0,,0,7292,0,100
26009,15516,2023-02-17 14:59:07.404274,,1,1,0,,26010.0,0,7293,0,100
26010,15517,2023-02-17 14:59:07.404740,Oassium | Tarragona | Web Oficial,1,0,0,26009.0,,0,7293,0,100
26011,15518,2023-02-17 18:22:32.043853,,1,0,0,,26012.0,0,7294,0,100
26012,15519,2023-02-17 18:22:32.044216,Traventia: Calificar satisfacción: #484726 Otra consulta sobre mi rese...,1,0,0,26011.0,,0,7294,0,100
26013,15520,2023-02-17 18:27:23.480812,,1,0,0,,26014.0,0,7295,0,100
